,month,year,title,production_budget,domestic_gross,worldwide_gross
396,11,2002,Treasure Planet,100000000.0,38120554.0,91800000.0
397,3,2010,Green Zone,100000000.0,35497337.0,97523020.0
398,10,2017,Geostorm,100000000.0,33700160.0,220796009.0
399,12,2015,Point Break,100000000.0,28782481.0,126704591.0
400,12,2015,In the Heart of the Sea,100000000.0,25020758.0,89693309.0
401,4,2014,Transcendence,100000000.0,23022309.0,103039258.0
402,2,2005,Son of the Mask,100000000.0,17018422.0,59918422.0
403,12,2018,Mortal Engines,100000000.0,15951040.0,85287417.0
404,8,2002,The Adventures of Pluto Nash,100000000.0,4411102.0,7094995.0
405,1,2012,Jin lÃ­ng shÃ­ san chai,100000000.0,311434.0,98227017.0
406,11,2015,The Peanuts Movie,99000000.0,130178411.0,250091610.0
407,2,2019,The LEGO Movie 2: The Second Part,99000000.0,105806508.0,190325698.0
408,11,2018,Robin Hood,99000000.0,30824628.0,84747441.0
409,5,2001,The Mummy Returns,98000000.0,202007640.0,435040395.0
410,12,2002,Gangs of New York,97000000.0,77730500.0,183124621.0
411,5,2017,Alien: Covenant,97000000.0,74262031.0,238521247.0
412,3,2015,Cinderella,95000000.0,201151353.0,534551353.0
413,7,2012,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0
414,12,2001,Black Hawk Down,95000000.0,108638745.0,159691085.0
415,5,2010,Sex and the City 2,95000000.0,95347692.0,294680778.0
416,2,2010,Percy Jackson & the Olympians: The Lightning Thief,95000000.0,88768303.0,223050874.0
417,8,2012,The Campaign,95000000.0,86907746.0,104907746.0
418,11,2010,Unstoppable,95000000.0,81562942.0,165720921.0
419,5,1997,The Fifth Element,95000000.0,63570862.0,263898761.0
420,3,2000,The Road to El Dorado,95000000.0,50802661.0,65700000.0
421,12,2009,The Lovely Bones,95000000.0,44114232.0,94894448.0
422,8,2016,Ben-Hur,95000000.0,26410477.0,91669648.0
423,2,2015,Seventh Son,95000000.0,17725785.0,108874967.0
424,5,2003,Finding Nemo,94000000.0,380529370.0,936429370.0
425,12,2003,The Lord of the Rings: The Return of the King,94000000.0,377845905.0,1141403341.0
426,12,2002,The Lord of the Rings: The Two Towers,94000000.0,342548984.0,934699645.0
427,6,2001,Lara Croft: Tomb Raider,94000000.0,131144183.0,273330185.0
428,2,2015,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0
429,7,2001,Jurassic Park III,93000000.0,181166115.0,365900000.0
430,8,2011,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0
431,2,2008,The Spiderwick Chronicles,92500000.0,71195053.0,162839667.0
432,11,2004,The Incredibles,92000000.0,261441092.0,614726752.0
433,2,2013,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0
434,4,2004,The Alamo,92000000.0,22406362.0,23911362.0
435,12,1995,Cutthroat Island,92000000.0,10017322.0,18517322.0
436,12,2013,The Secret Life of Walter Mitty,91000000.0,58236838.0,187861183.0
437,12,2017,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0
438,7,1997,Men in Black,90000000.0,250690539.0,587790539.0
439,11,1999,Toy Story 2,90000000.0,245852179.0,511358276.0
440,8,2001,Rush Hour 2,90000000.0,226164286.0,347425832.0
441,12,2009,Sherlock Holmes,90000000.0,209028679.0,498438212.0
442,7,2009,Ice Age: Dawn of the Dinosaurs,90000000.0,196573705.0,859701857.0
443,12,2018,Spider-Man: Into The Spider-Verse 3D,90000000.0,190173195.0,375381768.0
444,7,2000,What Lies Beneath,90000000.0,155464351.0,288693989.0
445,4,2011,Rio,90000000.0,143619809.0,487519809.0
446,10,2006,The Departed,90000000.0,132384315.0,289660619.0
447,11,2000,Charlie's Angels,90000000.0,125305545.0,259736090.0
448,6,1998,Mulan,90000000.0,120620254.0,303500000.0
449,8,2008,Tropic Thunder,90000000.0,110515313.0,191145256.0
450,12,2011,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0
451,7,1997,Contact,90000000.0,100920329.0,165900000.0
452,6,2008,You Don't Mess With the Zohan,90000000.0,100018837.0,202910991.0
453,5,1995,Die Hard: With a Vengeance,90000000.0,100012499.0,366101666.0
454,9,2016,The Magnificent Seven,90000000.0,93432655.0,162525156.0
455,12,2015,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0
456,6,2001,Atlantis: The Lost Empire,90000000.0,84052762.0,186049020.0
457,12,2008,Valkyrie,90000000.0,83107829.0,203932174.0
458,7,2015,Pixels,90000000.0,78765986.0,244041804.0
459,6,2001,Artificial Intelligence: AI,90000000.0,78616689.0,235900000.0
460,11,2003,The Haunted Mansion,90000000.0,75817994.0,155750628.0
461,8,2000,Hollow Man,90000000.0,73209340.0,191200000.0
462,4,2005,The Interpreter,90000000.0,72708161.0,162753837.0
463,8,2013,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0
464,7,2003,Lara Croft: Tomb Raider: The Cradle of Life,90000000.0,65653758.0,157092943.0
465,6,2016,Now You See Me 2,90000000.0,65075540.0,328325007.0
466,11,2001,Spy Game,90000000.0,62362560.0,143049560.0
467,4,1997,The Saint,90000000.0,61363304.0,169400000.0
468,3,2000,Mission to Mars,90000000.0,60874615.0,106000000.0
469,3,2018,Tomb Raider,90000000.0,58250803.0,273477501.0
470,12,1999,Bicentennial Man,90000000.0,58220776.0,87420776.0
471,7,2004,King Arthur,90000000.0,51877963.0,203877963.0
472,4,1997,Volcano,90000000.0,47546796.0,120100000.0
473,3,1997,The Devil's Own,90000000.0,42885593.0,140900000.0
474,7,2002,K-19: The Widowmaker,90000000.0,35168966.0,65716126.0
475,8,2011,Conan the Barbarian,90000000.0,21295021.0,63356133.0
476,10,2011,The Three Musketeers,90000000.0,20377913.0,139877913.0
477,4,2017,The Promise,90000000.0,8224288.0,10551417.0
478,11,2010,The Nutcracker in 3D,90000000.0,195459.0,20466016.0
479,12,2017,Bright,90000000.0,0.0,0.0
480,12,2019,Army of the Dead,90000000.0,0.0,0.0
481,5,1996,Twister,88000000.0,241688385.0,495700000.0
482,6,2005,Cinderella Man,88000000.0,61649911.0,105021488.0
483,9,2018,The Predator,88000000.0,51024708.0,159487563.0
484,7,2005,Fantastic Four,87500000.0,154696080.0,333132750.0
485,2,2001,Hannibal,87000000.0,165092266.0,350100280.0
486,7,2003,Seabiscuit,86000000.0,120277854.0,148715342.0
487,12,2000,Cast Away,85000000.0,233632142.0,427230516.0
488,11,2006,Happy Feet,85000000.0,198000317.0,385000317.0
489,12,2001,Ocean's Eleven,85000000.0,183417150.0,450728529.0
490,7,2004,The Bourne Supremacy,85000000.0,176087450.0,311001124.0
491,7,1997,Air Force One,85000000.0,172956409.0,315268353.0
492,4,2009,Fast & Furious,85000000.0,155064265.0,363064265.0
493,3,2008,Horton Hears a Who,85000000.0,154529439.0,299477886.0
494,3,2014,Divergent,85000000.0,150947895.0,276014965.0
495,9,2012,Hotel Transylvania,85000000.0,148313048.0,378505812.0
496,4,2019,Shazam!,85000000.0,139606856.0,362899733.0
497,11,2007,Enchanted,85000000.0,127706877.0,340384141.0
498,2,2012,Safe House,85000000.0,126181630.0,208542162.0
499,7,2007,I Now Pronounce You Chuck and Larry,85000000.0,119725280.0,185708462.0
500,6,2007,Ocean's Thirteen,85000000.0,117144465.0,311744465.0
501,12,2009,Itâs Complicated,85000000.0,112735375.0,224614744.0
502,11,1998,Enemy of the State,85000000.0,111549836.0,250649836.0
503,9,2006,Open Season,85000000.0,85105259.0,191932158.0
504,11,2011,Tower Heist,85000000.0,78046570.0,150422946.0
505,11,2000,102 Dalmatians,85000000.0,66941559.0,66941559.0
506,3,2012,Mirror Mirror,85000000.0,64935167.0,173613482.0
507,12,2006,The Holiday,85000000.0,63280000.0,205190324.0
508,6,2006,The Fast and the Furious: Tokyo Drift,85000000.0,62615510.0,157794205.0
509,12,2005,Memoirs of a Geisha,85000000.0,57010853.0,161510853.0
510,3,2001,Enemy at the Gates,85000000.0,51396781.0,96971293.0
511,6,1993,Last Action Hero,85000000.0,50016394.0,137298489.0
512,9,2003,The Rundown,85000000.0,47641743.0,80831893.0
513,11,2011,Arthur Christmas,85000000.0,46462469.0,149717124.0
514,1,2017,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0
515,11,1998,Meet Joe Black,85000000.0,44650003.0,44650003.0
516,7,2010,Cats & Dogs: The Revenge of Kitty Galore,85000000.0,43585753.0,113026383.0
517,2,2002,Collateral Damage,85000000.0,40048332.0,78353508.0
518,3,2002,Showtime,85000000.0,37948765.0,78948765.0
519,6,1995,Judge Dredd,85000000.0,34687912.0,113487912.0
520,3,2007,Zodiac,85000000.0,33080084.0,83080084.0
521,8,2010,Scott Pilgrim vs. The World,85000000.0,31611316.0,48056764.0
522,3,2003,The Core,85000000.0,31111260.0,74132631.0
523,5,1997,Father's Day,85000000.0,28681080.0,35681080.0
524,12,2017,The Greatest Showman,84000000.0,174340174.0,386665550.0
525,6,2002,Scooby-Doo,84000000.0,153294164.0,276294164.0
526,7,2000,Nutty Professor II: The Klumps,84000000.0,123307945.0,166307945.0
527,7,2013,RED 2,84000000.0,53262560.0,141507355.0
528,6,2006,Click,82500000.0,137355633.0,237685089.0
529,12,2006,Charlotte's Web,82500000.0,82985708.0,143985708.0
530,2,2008,Jumper,82500000.0,80172128.0,222640812.0
531,7,2008,Hellboy II: The Golden Army,82500000.0,75986503.0,160388063.0
532,5,2005,The Longest Yard,82000000.0,158119460.0,191558505.0
533,8,2010,The Expendables,82000000.0,103068524.0,268268174.0
534,11,2000,The 6th Day,82000000.0,34543701.0,96024898.0
535,2,2020,Call of the Wild,82000000.0,0.0,0.0
536,5,2003,Bruce Almighty,81000000.0,242704995.0,484468608.0
537,3,2012,The Hunger Games,80000000.0,408010692.0,677923379.0
538,5,2011,The Hangover Part II,80000000.0,254464305.0,586464305.0
539,5,1996,Mission: Impossible,80000000.0,180981886.0,457697994.0
540,2,2017,The Lego Batman Movie,80000000.0,175750384.0,310660018.0
541,9,2015,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0
542,6,1992,Batman Returns,80000000.0,162833635.0,266824291.0
543,5,1999,The Mummy,80000000.0,155385488.0,416385488.0
544,5,2006,Over the Hedge,80000000.0,155019340.0,343397247.0
545,6,2002,Lilo & Stitch,80000000.0,145771527.0,245800000.0
546,5,1998,Deep Impact,80000000.0,140464664.0,349464664.0
547,7,2013,Grown Ups 2,80000000.0,133668525.0,247023808.0
548,12,2011,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0
549,6,2008,Get Smart,80000000.0,130319208.0,226739416.0
550,3,2005,Robots,80000000.0,128200012.0,260700012.0
551,2,2010,Shutter Island,80000000.0,128012934.0,299461782.0
552,12,2003,Something's Gotta Give,80000000.0,124685242.0,266685242.0
553,11,2008,Four Christmases,80000000.0,120146040.0,168311558.0
554,6,1997,Face/Off,80000000.0,112276146.0,241200000.0
555,12,2008,Bedtime Stories,80000000.0,110101975.0,221468935.0
556,7,2002,Road to Perdition,80000000.0,104054514.0,183354514.0
557,2,2011,Just Go With It,80000000.0,103028109.0,214974953.0
558,2,2003,Daredevil,80000000.0,102543518.0,182782518.0
559,9,2008,Eagle Eye,80000000.0,101440743.0,180585259.0
560,6,1997,Con Air,80000000.0,101117573.0,224117573.0
561,12,2010,Yogi Bear,80000000.0,100246011.0,204774690.0
562,12,2003,Cold Mountain,80000000.0,95632614.0,165173909.0
563,1,2010,The Book of Eli,80000000.0,94835059.0,158750817.0
564,11,1997,Flubber,80000000.0,92993801.0,177993801.0
565,7,1999,The Haunting,80000000.0,91188905.0,180188905.0
566,11,1996,Space Jam,80000000.0,90463534.0,250200000.0
567,10,2014,Fury,80000000.0,85817906.0,210315681.0
568,9,2018,Smallfoot,80000000.0,83240103.0,213691277.0
569,2,2006,The Pink Panther,80000000.0,82226474.0,158926474.0
570,7,2011,Zookeeper,80000000.0,80360866.0,170805525.0
571,12,2008,The Day the Earth Stood Still,80000000.0,79366978.0,237370350.0
572,8,1997,Conspiracy Theory,80000000.0,76118990.0,142783718.0
573,6,1998,"Six Days, Seven Nights",80000000.0,74339294.0,164800000.0
574,5,2002,Spirit: Stallion of the Cimarron,80000000.0,73215310.0,106515310.0
575,6,2001,Swordfish,80000000.0,69772969.0,147080413.0
576,12,1999,Fantasia 2000 (Theatrical Release),80000000.0,69610858.0,69618634.0
577,4,1998,Lost In Space,80000000.0,69117629.0,136047317.0
578,7,2004,The Manchurian Candidate,80000000.0,65948711.0,96148711.0
579,11,2006,DÃ©jÃ Vu,80000000.0,64038616.0,181038616.0
580,6,2019,The Secret Life of Pets 2,80000000.0,63795655.0,113351496.0
581,6,2005,Bewitched,80000000.0,63313159.0,131159306.0
582,3,2002,The Time Machine,80000000.0,56684819.0,98983590.0
583,10,1998,What Dreams May Come,80000000.0,55485043.0,71485043.0
584,12,1998,Mighty Joe Young,80000000.0,50632037.0,50632037.0
585,10,2005,The Legend of Zorro,80000000.0,45575336.0,141475336.0
586,11,2000,Little Nicky,80000000.0,39442871.0,58270391.0
587,9,2009,Surrogates,80000000.0,38577772.0,119668350.0
588,6,2001,Evolution,80000000.0,38311134.0,98341932.0
589,8,2005,The Brothers Grimm,80000000.0,37899638.0,105299638.0
590,12,1996,Mars Attacks!,80000000.0,37771017.0,101371017.0
591,4,2006,The Wild,80000000.0,37384046.0,99010667.0
592,12,2013,Walking with Dinosaurs,80000000.0,36076121.0,123368842.0
593,12,2000,Thirteen Days,80000000.0,34566746.0,66554547.0
594,12,1996,Daylight,80000000.0,32908290.0,158908290.0
595,10,2015,The Last Witch Hunter,80000000.0,27367660.0,130818912.0
596,2,2014,Pompeii,80000000.0,23169033.0,108469033.0
597,5,2000,Battlefield Earth: A Saga of the Year 3000,80000000.0,21471685.0,29725663.0
598,11,2003,Looney Tunes: Back in Action,80000000.0,20950820.0,54540662.0
599,12,2009,Nine,80000000.0,19676965.0,53508858.0
600,11,2003,Timeline,80000000.0,19480739.0,26703184.0
601,4,2010,Oceans,80000000.0,19422319.0,86787530.0
602,11,1998,Babe: Pig in the City,80000000.0,18319860.0,69131860.0
603,12,1997,The Postman,80000000.0,17650704.0,20841123.0
604,11,2000,Red Planet,80000000.0,17480890.0,33463969.0
605,1,2007,Arthur et les Minimoys,80000000.0,15132763.0,113325743.0
606,8,2007,The Invasion,80000000.0,15074191.0,40147042.0
607,9,2005,A Sound of Thunder,80000000.0,1900451.0,6300451.0
608,6,1994,The Lion King,79300000.0,421785283.0,986214868.0
609,2,2012,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0
610,11,2011,Jack and Jill,79000000.0,74158157.0,150519217.0
611,12,2001,A Beautiful Mind,78000000.0,170708996.0,317668058.0
612,9,2013,Cloudy with a Chance of Meatballs 2,78000000.0,119793567.0,274392649.0
613,10,2002,Red Dragon,78000000.0,92955420.0,206455420.0
614,3,2004,Hidalgo,78000000.0,67286731.0,108086731.0
615,7,2003,The League of Extraordinary Gentlemen,78000000.0,66465204.0,179265204.0
616,8,2004,Exorcist: The Beginning,78000000.0,41814863.0,43957541.0
617,12,2012,AstÃ©rix et ObÃ©lix: Au service de Sa MajestÃ©,77600000.0,0.0,60680125.0
618,2,2016,The Little Prince,77500000.0,1311213.0,102028919.0
619,1,2019,Renegades,77500000.0,0.0,1521672.0
620,7,2018,The Equalizer 2,77000000.0,102084362.0,190453132.0
621,7,2013,Despicable Me 2,76000000.0,368065385.0,975216835.0
622,6,2003,2 Fast 2 Furious,76000000.0,127120058.0,236410607.0
623,12,2006,Children of Men,76000000.0,35552383.0,69845011.0
624,6,2000,The Adventures of Rocky & Bullwinkle,76000000.0,26000610.0,35129610.0
625,7,2016,The Secret Life of Pets,75000000.0,368384330.0,886750534.0
626,7,1996,Independence Day,75000000.0,306169255.0,817400878.0
627,11,2018,Dr. Seussâ The Grinch,75000000.0,270620950.0,511002426.0
628,12,2016,Sing,75000000.0,270329045.0,634454789.0
629,6,2017,Despicable Me 3,75000000.0,264624300.0,1034727750.0
630,5,1997,The Lost World: Jurassic Park,75000000.0,229086679.0,618638999.0
631,3,2006,Ice Age: The Meltdown,75000000.0,195330621.0,651899282.0
632,5,2005,Madagascar,75000000.0,193595521.0,556559566.0
633,6,2010,Grown Ups,75000000.0,162001186.0,272223430.0
634,10,2004,Shark Tale,75000000.0,161412000.0,371917043.0
635,7,2000,X-Men,75000000.0,157299717.0,296872367.0
636,6,2008,Wanted,75000000.0,134508551.0,342416460.0
637,6,1996,The Rock,75000000.0,134069511.0,336069511.0
638,2,2004,50 First Dates,75000000.0,120776832.0,196320329.0
639,7,2007,Hairspray,75000000.0,118871849.0,203035572.0
640,5,2013,Now You See Me,75000000.0,117723989.0,342769200.0
641,12,2006,Dreamgirls,75000000.0,103365956.0,155708695.0
642,8,2018,Christopher Robin,75000000.0,99215042.0,197504758.0
643,7,1999,Inspector Gadget,75000000.0,97387965.0,97387965.0
644,11,2011,Immortals,75000000.0,83504017.0,211562435.0
645,6,2004,The Terminal,75000000.0,77073959.0,218673959.0
646,2,2005,Constantine,75000000.0,75976178.0,221594911.0
647,7,2006,Monster House,75000000.0,73661010.0,141267370.0
648,12,2000,Vertical Limit,75000000.0,68473360.0,213500000.0
649,12,2007,Charlie Wilson's War,75000000.0,66661095.0,119512771.0
650,4,1999,Life,75000000.0,64062587.0,73521587.0
651,3,2005,Be Cool,75000000.0,55849401.0,94944017.0
652,12,2005,Munich,75000000.0,47379090.0,131492772.0
653,6,2010,Killers,75000000.0,47059963.0,95572749.0
654,8,2015,The Man From U.N.C.L.E.,75000000.0,45445109.0,104949584.0
655,3,2003,Tears of the Sun,75000000.0,43632458.0,85632458.0
656,7,2006,Lady in the Water,75000000.0,42285169.0,72785169.0
657,12,2004,Spanglish,75000000.0,42044321.0,54344321.0
658,10,2001,Bandits,75000000.0,41523271.0,71523271.0
659,12,1999,Anna and the King,75000000.0,39251128.0,39251128.0
660,7,1995,First Knight,75000000.0,37361412.0,127361412.0
661,3,2011,Sucker Punch,75000000.0,36392502.0,89758389.0
662,3,2005,Hostage,75000000.0,34636443.0,77636443.0
663,10,2016,Inferno,75000000.0,34343574.0,219519367.0
664,6,2003,Hollywood Homicide,75000000.0,30207785.0,50409753.0
665,6,2000,Titan A.E.,75000000.0,22751979.0,36751979.0
666,12,2004,Flight of the Phoenix,75000000.0,21009180.0,34009180.0
667,10,1998,Soldier,75000000.0,14623082.0,14623082.0
668,1,1999,Virus,75000000.0,14010690.0,30626690.0
669,2,2001,Monkeybone,75000000.0,5409517.0,5409517.0
670,8,2019,PLAYMOBIL,75000000.0,0.0,0.0
671,12,2019,355,75000000.0,0.0,0.0
672,7,2015,Minions,74000000.0,336045770.0,1160336173.0
673,2,2015,The SpongeBob Movie: Sponge Out of Water,74000000.0,162994032.0,311013181.0
674,11,2000,Unbreakable,73243106.0,94999143.0,248099143.0
675,8,2006,Talladega Nights: The Ballad of Ricky Bobby,73000000.0,148213377.0,162870525.0
676,5,2016,The Angry Birds Movie,73000000.0,107509366.0,352327887.0
677,8,1998,Snake Eyes,73000000.0,55591409.0,103891409.0
678,2,1998,Sphere,73000000.0,37068294.0,50168294.0
679,7,2007,The Simpsons Movie,72500000.0,183135014.0,527071022.0
680,2,2008,Fool's Gold,72500000.0,70231041.0,109362966.0
681,7,2009,Funny People,72500000.0,51855045.0,71880305.0
682,9,2007,The Kingdom,72500000.0,47467250.0,86509602.0
683,6,2001,Dr. Dolittle 2,72000000.0,112950721.0,176101721.0
684,5,1995,Braveheart,72000000.0,75545647.0,209045244.0
685,11,2005,Jarhead,72000000.0,62647540.0,96947540.0
686,4,2001,Driven,72000000.0,32616869.0,54616869.0
687,12,2001,The Majestic,72000000.0,27796042.0,37306334.0
688,6,2004,Two Brothers,72000000.0,19176754.0,62176754.0
689,7,2004,The Village,71682975.0,114197520.0,257641634.0
690,6,1998,Doctor Dolittle,71500000.0,144156605.0,294156605.0
691,8,2002,Signs,70702619.0,227969295.0,408269295.0
692,5,2004,Shrek 2,70000000.0,441226247.0,937008132.0
693,6,2006,Cars,70000000.0,244082982.0,461651246.0
694,12,2009,Alvin and the Chipmunks: The Squeakquel,70000000.0,219614612.0,443483213.0
695,6,1988,Who Framed Roger Rabbit?,70000000.0,154112492.0,351500000.0
696,7,1999,Runaway Bride,70000000.0,152257509.0,310138178.0
